_id,Поезд_вагон,Вокзал выезда,Вокзал приезда,Время выезда ,Дата выезда,Класс вагона,Количество мест 15/06/2019,Номер вагона,Номер поезда,Продолжительность поездки (мин),Цена 15/06/2019,Количество мест 16/06/2019,Цена 16/06/2019,Количество мест 17/06/2019,Цена 17/06/2019,Количество мест 20/06/2019,Цена 20/06/2019,Количество мест 21/06/2019,Цена 21/06/2019,Количество мест 22/06/2019,Цена 22/06/2019,Количество мест 23/06/2019,Цена 23/06/2019,Количество мест 24/06/2019,Цена 24/06/2019,Количество мест 25/06/2019,Цена 25/06/2019,Количество мест 26/06/2019,Цена 26/06/2019,Количество мест 27/06/2019,Цена 27/06/2019,Количество мест 28/06/2019,Цена 28/06/2019,Количество мест 29/06/2019,Цена 29/06/2019,Количество мест 30/06/2019,Цена 30/06/2019,Количество мест 01/07/2019,Цена 01/07/2019,Количество мест 02/07/2019,Цена 02/07/2019,Количество мест 03/07/2019,Цена 03/07/2019,Количество мест 04/07/2019,Цена 04/07/2019,Количество мест 05/07/2019,Цена 05/07/2019,Количество мест 06/07/2019,Цена 06/07/2019,Количество мест 07/07/2019,Цена 07/07/2019,Количество мест 08/07/2019,Цена 08/07/2019,Количество мест 09/07/2019,Цена 09/07/2019,Количество мест 10/07/2019,Цена 10/07/2019,Количество мест 11/07/2019,Цена 11/07/2019,Количество мест 12/07/2019,Цена 12/07/2019,Количество мест 13/07/2019,Цена 13/07/2019,Количество мест 14/07/2019,Цена 14/07/2019,Количество мест 15/07/2019,Цена 15/07/2019,Количество мест 16/07/2019,Цена 16/07/2019,Количество мест 17/07/2019,Цена 17/07/2019,Количество мест 18/07/2019,Цена 18/07/2019,Количество мест 19/07/2019,Цена 19/07/2019,Количество мест 22/07/2019,Цена 22/07/2019,Количество мест 24/07/2019,Цена 24/07/2019,Количество мест 29/07/2019,Цена 29/07/2019,Количество мест 01/08/2019,Цена 01/08/2019,Количество мест 02/08/2019,Цена 02/08/2019,Количество мест 03/08/2019,Цена 03/08/2019,Количество мест 04/08/2019,Цена 04/08/2019,Количество мест 05/08/2019,Цена 05/08/2019,Количество мест 06/08/2019,Цена 06/08/2019,Количество мест 07/08/2019,Цена 07/08/2019,Количество мест 09/08/2019,Цена 09/08/2019,Количество мест 10/08/2019,Цена 10/08/2019,Количество мест 11/08/2019,Цена 11/08/2019,Количество мест 12/08/2019,Цена 12/08/2019,Количество мест 13/08/2019,Цена 13/08/2019,Количество мест 14/08/2019,Цена 14/08/2019,Количество мест 15/08/2019,Цена 15/08/2019,Количество мест 16/08/2019,Цена 16/08/2019,Количество мест 17/08/2019,Цена 17/08/2019,Количество мест 18/08/2019,Цена 18/08/2019,Количество мест 19/08/2019,Цена 19/08/2019,Количество мест 20/08/2019,Цена 20/08/2019,Количество мест 21/08/2019,Цена 21/08/2019,Количество мест 22/08/2019,Цена 22/08/2019,Количество мест 23/08/2019,Цена 23/08/2019,Количество мест 24/08/2019,Цена 24/08/2019,Количество мест 25/08/2019,Цена 25/08/2019,Количество мест 27/08/2019,Цена 27/08/2019,Количество мест 28/08/2019,Цена 28/08/2019,Количество мест 30/08/2019,Цена 30/08/2019,Количество мест 31/08/2019,Цена 31/08/2019,Количество мест 02/09/2019,Цена 02/09/2019,Количество мест 03/09/2019,Цена 03/09/2019,Количество мест 04/09/2019,Цена 04/09/2019,Количество мест 05/09/2019,Цена 05/09/2019,Количество мест 06/09/2019,Цена 06/09/2019,Количество мест 07/09/2019,Цена 07/09/2019
ObjectId("5d04feeee8e0939b92700d7c"),772А+9,Москва Октябрьская,Санкт-Петербург-Главн.,17:30:00,08092019,2С,64,9,772А,226,3766.9800000000005,64,3766.9800000000005,64,3766.9800000000005,64,3766.9800000000005,64,3766.9800000000005,64,3766.9800000000005,64,3766.9800000000005,64,3766.9800000000005,64,3766.9800000000005,63,3766.9800000000005,63,3766.9800000000005,63,3766.9800000000005,63,3766.9800000000005,63,3766.9800000000005,63,3766.9800000000005,63,3643.0199999999995,63,3643.0199999999995,63,3883.5800000000004,63,3883.5800000000004,63,3463.5800000000004,63,3463.5800000000004,63,3463.5800000000004,63,3463.5800000000004,63,3463.5800000000004,63,3463.5800000000004,63,3463.5800000000004,63,3463.5800000000004,63,3463.5800000000004,63,3463.5800000000004,63,3463.5800000000004,63,3680.94,63,3680.94,63,3680.94,63,3603.38,63,3603.38,63,3603.38,37,3719.9800000000005,37,3719.9800000000005,37,3719.9800000000005,37,3719.9800000000005,36,3719.9800000000005,36,3719.9800000000005,36,3719.9800000000005,36,3719.9800000000005,36,3883.5800000000004,36,3883.5800000000004,36,3883.5800000000004,36,3883.5800000000004,35,3883.5800000000004,,,,,,,,,,,,,1,4580.9,1,4580.9,1,4580.9,1,4580.9,1,4580.9,1,5210.9,,,,,,,,,,,,,,,,,,
ObjectId("5d04feeee8e0939b92700d7e"),772А+10,Москва Октябрьская,Санкт-Петербург-Главн.,17:30:00,08092019,2В,44,10,772А,226,4138.3,44,4138.3,44,4138.3,43,4138.3,43,4138.3,43,4138.3,43,4138.3,43,4138.3,43,4138.3,43,4138.3,43,4138.3,43,4138.3,43,4138.3,43,4138.3,43,4138.3,43,4015.5000000000005,43,4015.5000000000005,43,4253.8,43,4253.8,43,3837.8,43,3837.8,43,3837.8,43,3837.8,43,3837.8,43,3837.8,43,3837.8,43,3837.8,43,3837.8,43,3837.8,42,3837.8,42,4052.1000000000004,42,4052.1000000000004,42,4052.1000000000004,42,3976.3,38,3976.3,37,3976.3,35,4091.8,34,4091.8,34,4091.8,34,4091.8,32,4091.8,32,4091.8,29,4091.8,26,4054.6666666666665,25,4214,24,4214,23,4214,16,4253.799999999999,16,4253.799999999999,16,4415.299999999999,16,4373,16,4373,15,4373,14,4373,15,4373,15,4779.933333333333,12,4779.933333333333,9,4779.933333333333,9,4779.933333333333,9,4779.933333333333,7,5371.266666666666,2,5254.4,,,,,1,6173.4,,,,,1,6004.4,,,,
ObjectId("5d04feefe8e0939b92700d81"),774А+1,Москва Октябрьская,Санкт-Петербург-Главн.,17:40:00,08092019,1В,16,1,774А,235,13896.699999999999,16,13896.699999999999,16,13896.699999999999,16,13896.699999999999,16,13896.699999999999,16,13896.699999999999,16,13896.699999999999,16,13896.699999999999,16,13896.699999999999,16,13896.699999999999,16,13896.699999999999,16,13896.699999999999,16,13896.699999999999,16,13896.699999999999,16,13896.699999999999,16,13554.866666666669,16,13554.866666666669,16,13554.866666666669,16,13554.866666666669,16,13058.199999999999,16,13058.199999999999,16,13058.199999999999,16,13058.199999999999,16,13058.199999999999,16,13058.199999999999,16,13058.199999999999,16,13058.199999999999,16,13058.199999999999,16,13058.199999999999,16,13058.199999999999,16,13058.199999999999,16,13058.199999999999,16,13058.199999999999,16,12864.699999999999,16,13445.199999999999,16,13445.199999999999,16,13445.199999999999,16,13445.199999999999,16,13445.199999999999,16,13445.199999999999,16,13445.199999999999,16,13767.699999999999,14,13767.699999999999,14,13767.699999999999,14,13541.966666666665,14,13541.966666666665,13,13541.966666666665,14,14219.199999999999,14,14219.199999999999,14,14219.199999999999,14,14219.199999999999,14,14219.199999999999,14,14219.199999999999,14,14219.199999999999,14,14219.199999999999,14,14670.699999999999,14,15825.266666666668,14,15825.266666666668,14,15825.266666666668,14,15825.266666666668,14,17502.266666666666,14,17502.266666666666,14,17121.7,14,17121.7,14,20198.36666666667,,,13,19701.7,15,19701.7,15,19701.7,15,19701.7
ObjectId("5d04feefe8e0939b92700d83"),774А+2,Москва Октябрьская,Санкт-Петербург-Главн.,17:40:00,08092019,1С,44,2,774А,235,7757.400000000001,44,7757.400000000001,44,7757.400000000001,44,7757.400000000001,44,7757.400000000001,44,7757.400000000001,44,7757.400000000001,44,7757.400000000001,44,7757.400000000001,44,7757.400000000001,44,7757.400000000001,44,7757.400000000001,44,7757.400000000001,44,7757.400000000001,44,7757.400000000001,44,7512.3,44,7512.3,44,7512.3,44,7512.3,44,7156.900000000001,44,7156.900000000001,44,7156.900000000001,44,7156.900000000001,44,7156.900000000001,44,7156.900000000001,44,7156.900000000001,44,7156.900000000001,44,7156.900000000001,44,7156.900000000001,44,7156.900000000001,44,7156.900000000001,44,7156.900000000001,44,7156.900000000001,44,7017.900000000001,44,7433.900000000001,44,7433.900000000001,44,7433.900000000001,44,7433.900000000001,44,7433.900000000001,44,7433.900000000001,44,7433.900000000001,44,7664.900000000001,44,7664.900000000001,44,7664.900000000001,44,7503.400000000001,44,7503.400000000001,43,7503.400000000001,43,7988.400000000001,43,7988.400000000001,43,7988.400000000001,43,7988.400000000001,43,7988.400000000001,43,7988.400000000001,42,7988.400000000001,40,7988.400000000001,40,8311.900000000001,40,9138.2,40,9138.2,40,9138.2,39,9138.2,36,10299.7,36,10299.7,36,10044.400000000001,33,10044.400000000001,26,12055.3,,,25,11731.900000000001,22,11731.900000000001,16,11731.900000000001,10,11602.966666666667
ObjectId("5d04feefe8e0939b92700d85"),774А+3,Москва Октябрьская,Санкт-Петербург-Главн.,17:40:00,08092019,2С,56,3,774А,235,3721.4200000000005,56,3721.4200000000005,56,3721.4200000000005,56,3721.4200000000005,56,3721.4200000000005,56,3721.4200000000005,56,3721.4200000000005,56,3721.4200000000005,56,3721.4200000000005,54,3721.4200000000005,54,3721.4200000000005,54,3721.4200000000005,52,3721.4200000000005,52,3721.4200000000005,52,3721.4200000000005,50,3599.78,50,3599.78,50,3599.78,50,3599.78,50,3423.8200000000006,48,3423.8200000000006,48,3423.8200000000006,48,3423.8200000000006,48,3423.8200000000006,48,3423.8200000000006,48,3423.8200000000006,48,3423.8200000000006,48,3423.8200000000006,48,3423.8200000000006,48,3423.8200000000006,48,3423.8200000000006,48,3423.8200000000006,48,3423.8200000000006,39,3355.4200000000005,34,3561.0200000000004,32,3561.0200000000004,32,3561.0200000000004,32,3561.0200000000004,32,3561.0200000000004,29,3529.2500000000005,28,3529.2500000000005,28,3642.0000000000005,28,3642.0000000000005,25,3642.0000000000005,25,3563.2500000000005,22,3563.2500000000005,20,3563.2500000000005,19,3800.0000000000005,19,3800.0000000000005,16,3800.0000000000005,16,3800.0000000000005,16,3800.0000000000005,16,3800.0000000000005,13,3800.0000000000005,11,3740.3000000000006,10,3894.3000000000006,,,,,,,,,,,1,5210.9,,,,,,,,,,,,,,,,
ObjectId("5d04feefe8e0939b92700d87"),774А+4,Москва Октябрьская,Санкт-Петербург-Главн.,17:40:00,08092019,2Р,43,4,774А,235,3576.5499999999997,43,3576.5499999999997,42,3576.5499999999997,42,3576.5499999999997,42,3576.5499999999997,42,3576.5499999999997,42,3576.5499999999997,42,3576.5499999999997,41,3576.5499999999997,41,3576.5499999999997,39,3576.5499999999997,39,3576.5499999999997,39,3576.5499999999997,38,3576.5499999999997,38,3576.5499999999997,38,3456.6499999999996,38,3456.6499999999996,38,3456.6499999999996,38,3456.6499999999996,38,3283.2999999999997,38,3283.2999999999997,38,3283.2999999999997,38,3283.2999999999997,34,3283.2999999999997,33,3283.2999999999997,32,3283.2999999999997,31,3283.2999999999997,31,3283.2999999999997,31,3283.2999999999997,33,3283.2999999999997,31,3283.2999999999997,27,3283.2999999999997,25,3283.2999999999997,25,3215.5499999999997,20,3436.2000000000003,15,3436.2000000000003,14,3436.2000000000003,13,3436.2000000000003,13,3436.2000000000003,13,3436.2000000000003,11,3436.2000000000003,9,3549.866666666667,9,3549.866666666667,6,3698.4,6,3614.4,6,3614.4,6,3614.4,6,3868.4,6,3868.4,6,3868.4,6,3868.4,6,3868.4,6,3868.4,5,3868.4,4,3868.4,4,4037.4,5,4470.2,6,4323.9,5,4470.2,5,4470.2,5,4924.9,1,5100.2,,,,,,,,,,,,,,,,
ObjectId("5d04feefe8e0939b92700d89"),774А+5,Москва Октябрьская,Санкт-Петербург-Главн.,17:40:00,08092019,2Е,16,5,774А,235,5981.1,16,5981.1,16,5981.1,16,5981.1,16,5981.1,16,5981.1,16,5981.1,16,5981.1,16,5981.1,16,5981.1,16,5981.1,16,5981.1,16,5981.1,16,5981.1,16,5981.1,16,5858.799999999999,16,5858.799999999999,16,5858.799999999999,16,5858.799999999999,16,5681.1,16,5681.1,16,5681.1,16,5681.1,16,5681.1,16,5681.1,16,5681.1,16,5681.1,16,5681.1,16,5681.1,16,5681.1,16,5681.1,16,5681.1,16,5681.1,16,5611.6,16,5819.6,16,5819.6,16,5819.6,15,5819.6,15,5819.6,15,5819.6,15,5819.6,15,5935.1,15,5935.1,15,5935.1,15,5854.1,15,5854.1,15,5854.1,12,6096.6,12,6096.6,12,6096.6,12,6096.6,12,6096.6,12,6096.6,12,6096.6,12,6096.6,12,6258.6,12,6672,11,6672,11,6672,11,6672,11,7272.5,11,7272.5,11,7136.1,10,7136.1,5,8238.3,,,,,,,,,,
ObjectId("5d04feefe8e0939b92700d8b"),774А+6,Москва Октябрьская,Санкт-Петербург-Главн.,17:40:00,08092019,2С,49,6,774А,235,3766.9800000000005,49,3766.9800000000005,49,3766.9800000000005,49,3766.9800000000005,49,3766.9800000000005,48,3766.9800000000005,48,3766.9800000000005,48,3766.9800000000005,48,3766.9800000000005,48,3766.9800000000005,48,3766.9800000000005,48,3766.9800000000005,48,3766.9800000000005,48,3766.9800000000005,48,3766.9800000000005,48,3643.0199999999995,48,3643.0199999999995,48,3643.0199999999995,48,3643.0199999999995,45,3443.7000000000003,45,3443.7000000000003,45,3443.7000000000003,45,3443.7000000000003,45,3443.7000000000003,45,3443.7000000000003,45,3443.7000000000003,45,3443.7000000000003,45,3443.7000000000003,45,3443.7000000000003,45,3443.7000000000003,45,3443.7000000000003,45,3443.7000000000003,43,3443.7000000000003,41,3374.7000000000003,38,3582.2000000000003,35,3582.2000000000003,33,3582.2000000000003,33,3582.2000000000003,33,3582.2000000000003,33,3582.2000000000003,33,3582.2000000000003,33,3697.7000000000003,32,3697.7000000000003,32,3697.7000000000003,31,3617.2000000000003,31,3617.2000000000003,26,3617.2000000000003,26,3859.7000000000003,26,3859.7000000000003,26,3859.7000000000003,24,3859.7000000000003,20,3859.7000000000003,20,3859.7000000000003,19,3859.7000000000003,17,3859.7000000000003,14,4021.2000000000003,7,4483.366666666667,4,4580.9,4,4580.9,3,4580.9,,,,,,,,,,,,,,,,,,,,
ObjectId("5d04feefe8e0939b92700d8d"),774А+7,Москва Октябрьская,Санкт-Петербург-Главн.,17:40:00,08092019,2С,56,7,774А,235,3766.9800000000005,56,3766.9800000000005,56,3766.9800000000005,56,3766.9800000000005,56,3766.9800000000005,56,3766.9800000000005,56,3766.9800000000005,56,3766.9800000000005,56,3766.9800000000005,56,3766.9800000000005,56,3766.9800000000005,56,3766.9800000000005,56,3766.9800000000005,56,3766.9800000000005,56,3766.9800000000005,56,3643.0199999999995,56,3643.0199999999995,56,3643.0199999999995,56,3643.0199999999995,56,3463.5800000000004,56,3463.5800000000004,56,3463.5800000000004,56,3463.5800000000004,56,3463.5800000000004,56,3463.5800000000004,56,3463.5800000000004,54,3463.5800000000004,54,3463.5800000000004,54,3463.5800000000004,54,3463.5800000000004,54,3463.5800000000004,54,3463.5800000000004,50,3463.5800000000004,49,3393.9800000000005,45,3603.38,45,3603.38,44,3603.38,43,3603.38,42,3603.38,42,3603.38,40,3603.38,40,3719.9800000000005,37,3719.9800000000005,35,3719.9800000000005,34,3638.78,31,3638.78,28,3638.78,28,3883.5800000000004,28,3883.5800000000004,26,3883.5800000000004,26,3883.5800000000004,24,3883.5800000000004,24,3883.5800000000004,20,3883.5800000000004,18,3919.4,17,4084.65,9,4507.75,5,4580.9,5,4580.9,4,4580.9,3,5210.9,3,5210.9,,,,,,,,,,,,,,,,
ObjectId("5d04feefe8e0939b92700d8f"),774А+8,Москва Октябрьская,Санкт-Петербург-Главн.,17:40:00,08092019,2С,60,8,774А,235,3766.9800000000005,60,3766.9800000000005,60,3766.9800000000005,60,3766.9800000000005,60,3766.9800000000005,60,3766.9800000000005,60,3766.9800000000005,60,3766.9800000000005,60,3766.9800000000005,60,3766.9800000000005,59,3766.9800000000005,59,3766.9800000000005,59,3766.9800000000005,59,3766.9800000000005,59,3766.9800000000005,59,3643.0199999999995,59,3643.0199999999995,59,3643.0199999999995,59,3643.0199999999995,59,3463.5800000000004,59,3463.5800000000004,59,3463.5800000000004,59,3463.5800000000004,59,3463.5800000000004,59,3463.5800000000004,59,3463.5800000000004,59,3463.5800000000004,59,3463.5800000000004,59,3463.5800000000004,59,3463.5800000000004,59,3463.5800000000004,59,3463.5800000000004,59,3463.5800000000004,59,3393.9800000000005,59,3603.38,59,3603.38,59,3603.38,56,3603.38,56,3603.38,56,3603.38,56,3603.38,56,3719.9800000000005,56,3719.9800000000005,51,3719.9800000000005,50,3638.78,50,3638.78,49,3638.78,49,3883.5800000000004,46,3883.5800000000004,46,3883.5800000000004,42,3883.5800000000004,42,3883.5800000000004,40,3859.7000000000003,38,3859.7000000000003,37,3859.7000000000003,34,4021.2000000000003,5,4385.833333333333,3,4580.9,3,4580.9,3,4580.9,1,5210.9,1,5210.9,,,,,,,,,,,,,,,,
ObjectId("5d04feefe8e0939b92700d91"),774А+9,Москва Октябрьская,Санкт-Петербург-Главн.,17:40:00,08092019,2С,64,9,774А,235,3766.9800000000005,64,3766.9800000000005,64,3766.9800000000005,64,3766.9800000000005,64,3766.9800000000005,64,3766.9800000000005,64,3766.9800000000005,64,3766.9800000000005,64,3766.9800000000005,64,3766.9800000000005,64,3766.9800000000005,64,3766.9800000000005,64,3766.9800000000005,64,3766.9800000000005,64,3766.9800000000005,64,3643.0199999999995,64,3643.0199999999995,64,3643.0199999999995,64,3643.0199999999995,64,3463.5800000000004,64,3463.5800000000004,64,3463.5800000000004,64,3463.5800000000004,64,3463.5800000000004,64,3463.5800000000004,64,3463.5800000000004,64,3463.5800000000004,64,3463.5800000000004,64,3463.5800000000004,64,3463.5800000000004,64,3463.5800000000004,64,3463.5800000000004,63,3463.5800000000004,63,3393.9800000000005,63,3603.38,63,3603.38,56,3603.38,56,3603.38,56,3603.38,56,3603.38,56,3603.38,56,3719.9800000000005,56,3719.9800000000005,54,3719.9800000000005,54,3638.78,54,3638.78,54,3638.78,53,3883.5800000000004,53,3883.5800000000004,53,3883.5800000000004,53,3883.5800000000004,50,3883.5800000000004,49,3883.5800000000004,45,3883.5800000000004,18,3883.5800000000004,18,4046.5800000000004,13,4507.75,11,4507.75,11,4507.75,9,4507.75,8,5123.25,3,5210.9,,,,,,,,,,,,,,,,
ObjectId("5d04feefe8e0939b92700d93"),774А+10,Москва Октябрьская,Санкт-Петербург-Главн.,17:40:00,08092019,2В,43,10,774А,235,4138.3,43,4138.3,43,4138.3,43,4138.3,43,4138.3,43,4138.3,43,4138.3,43,4138.3,43,4138.3,43,4138.3,43,4138.3,43,4138.3,43,4138.3,43,4138.3,43,4138.3,43,4015.5000000000005,43,4015.5000000000005,43,4015.5000000000005,43,4015.5000000000005,41,3837.8,41,3837.8,41,3837.8,41,3837.8,41,3837.8,41,3837.8,41,3837.8,41,3837.8,41,3837.8,41,3837.8,41,3837.8,41,3837.8,41,3837.8,41,3837.8,41,3768.3,41,3976.3,41,3976.3,41,3976.3,37,3976.3,37,3976.3,37,3976.3,37,3976.3,37,4091.8,37,4091.8,35,4091.8,35,4010.8,33,4010.8,33,4010.8,33,4253.8,30,4253.8,30,4253.8,29,4253.8,25,4214,24,4214,24,4214,20,4214,14,4373,12,4779.933333333333,11,4779.933333333333,11,4779.933333333333,11,4779.933333333333,5,5254.4,5,5254.4,,,,,,,,,,,,,,,,
ObjectId("5d04fef1e8e0939b92700d98"),776А+1,Москва Октябрьская,Санкт-Петербург-Главн.,19:30:00,08092019,1В,17,1,776А,235,13896.699999999999,17,13896.699999999999,17,13896.699999999999,17,13896.699999999999,17,13896.699999999999,17,13896.699999999999,17,13896.699999999999,17,13896.699999999999,17,13896.699999999999,17,13896.699999999999,17,13896.699999999999,17,13896.699999999999,17,13896.699999999999,17,13896.699999999999,17,13896.699999999999,17,13554.866666666669,17,13554.866666666669,17,13554.866666666669,17,13554.866666666669,17,12432.566666666666,17,12432.566666666666,17,12432.566666666666,17,12432.566666666666,17,12432.566666666666,17,12432.566666666666,17,12432.566666666666,17,12432.566666666666,17,12432.566666666666,17,13058.199999999999,17,13058.199999999999,17,13058.199999999999,17,13058.199999999999,17,13058.199999999999,17,12864.699999999999,17,12864.699999999999,17,13445.199999999999,17,13445.199999999999,17,13445.199999999999,17,13445.199999999999,17,13445.199999999999,17,13445.199999999999,17,13445.199999999999,17,13445.199999999999,17,13445.199999999999,17,13232.366666666669,17,13541.966666666665,17,13541.966666666665,17,13541.966666666665,17,13541.966666666665,17,13541.966666666665,17,13541.966666666665,17,14219.199999999999,17,14219.199999999999,17,14219.199999999999,17,14219.199999999999,17,14219.199999999999,17,14219.199999999999,17,14219.199999999999,17,14219.199999999999,17,14219.199999999999,17,15825.266666666668,17,15825.266666666668,17,17121.7,17,17121.7,16,17121.7,,,15,19701.7,13,19701.7,13,19701.7,12,19701.7
ObjectId("5d04fef1e8e0939b92700d9a"),776А+2,Москва Октябрьская,Санкт-Петербург-Главн.,19:30:00,08092019,1С,42,2,776А,235,7757.400000000001,41,7757.400000000001,41,7757.400000000001,41,7757.400000000001,41,7757.400000000001,41,7757.400000000001,42,7757.400000000001,42,7757.400000000001,42,7757.400000000001,42,7757.400000000001,42,7757.400000000001,42,7757.400000000001,42,7757.400000000001,42,7757.400000000001,42,7757.400000000001,42,7512.3,42,7512.3,42,7512.3,42,7512.3,41,6708.5,41,6708.5,41,6708.5,41,6708.5,41,6708.5,41,6708.5,41,6708.5,41,6708.5,41,6708.5,41,7156.900000000001,41,7156.900000000001,41,7156.900000000001,41,7156.900000000001,41,7156.900000000001,41,7017.900000000001,41,7017.900000000001,40,7433.900000000001,40,7433.900000000001,39,7433.900000000001,39,7433.900000000001,39,7433.900000000001,39,7433.900000000001,39,7433.900000000001,39,7433.900000000001,39,7433.900000000001,39,7281.3,39,7503.400000000001,39,7503.400000000001,39,7503.400000000001,39,7503.400000000001,37,7503.400000000001,37,7503.400000000001,37,7988.400000000001,37,7988.400000000001,37,7988.400000000001,37,7988.400000000001,37,7988.400000000001,37,7988.400000000001,37,7988.400000000001,37,7988.400000000001,37,7988.400000000001,35,9138.2,34,9138.2,34,10044.400000000001,33,10044.400000000001,32,10044.400000000001,,,31,11731.900000000001,25,11731.900000000001,25,11731.900000000001,22,11731.900000000001
ObjectId("5d04fef1e8e0939b92700d9c"),776А+3,Москва Октябрьская,Санкт-Петербург-Главн.,19:30:00,08092019,2С,49,3,776А,235,3721.4200000000005,48,3721.4200000000005,48,3721.4200000000005,48,3721.4200000000005,48,3721.4200000000005,48,3721.4200000000005,48,3721.4200000000005,48,3721.4200000000005,48,3721.4200000000005,48,3721.4200000000005,48,3721.4200000000005,48,3721.4200000000005,48,3721.4200000000005,48,3721.4200000000005,48,3721.4200000000005,48,3599.78,48,3599.78,48,3599.78,48,3599.78,48,3202.2600000000007,48,3202.2600000000007,47,3202.2600000000007,47,3202.2600000000007,47,3202.2600000000007,47,3202.2600000000007,47,3202.2600000000007,47,3202.2600000000007,47,3202.2600000000007,46,3423.8200000000006,41,3423.8200000000006,41,3423.8200000000006,41,3423.8200000000006,40,3423.8200000000006,40,3355.4200000000005,40,3355.4200000000005,37,3561.0200000000004,32,3561.0200000000004,30,3529.2500000000005,30,3529.2500000000005,30,3529.2500000000005,30,3529.2500000000005,30,3529.2500000000005,30,3529.2500000000005,28,3529.2500000000005,27,3454.6000000000004,21,3563.2500000000005,19,3581.2333333333336,19,3581.2333333333336,16,3581.2333333333336,14,3581.2333333333336,12,3581.2333333333336,12,3819.9,12,3819.9,11,3819.9,11,3859.7000000000003,5,3859.7,5,3859.7,5,3859.7,5,3859.7,5,3859.7,3,4434.6,2,4580.9,,,1,4730.3,,,,,,,,,,,,
ObjectId("5d04fef1e8e0939b92700d9e"),776А+4,Москва Октябрьская,Санкт-Петербург-Главн.,19:30:00,08092019,2Р,47,4,776А,235,3610.72,47,3610.72,43,3610.72,43,3610.72,41,3610.72,41,3610.72,40,3610.72,40,3610.72,36,3610.72,35,3610.72,35,3610.72,34,3610.72,34,3610.72,34,3610.72,34,3610.72,33,3489.0799999999995,27,3489.0799999999995,27,3489.0799999999995,27,3489.0799999999995,27,3091.56,27,3091.56,27,3091.56,26,3091.56,25,3091.56,25,3091.56,24,3109.3,24,3109.3,24,3109.3,20,3333,20,3333,20,3333,16,3333,16,3333,14,3295.4666666666667,12,3359.4,9,3577.4,6,3577.4,7,3471.5,6,3471.5,5,3577.4,7,3577.4,6,3577.4,6,3577.4,6,3577.4,6,3497.8,4,3614.4,3,3614.4,2,3614.4,2,3614.4,2,3614.4,2,3614.4,1,3868.4,1,3868.4,1,3868.4,1,3868.4,1,3868.4,1,3868.4,,,,,,,,,,,,,,,,,,,,,,,,,,
ObjectId("5d04fef1e8e0939b92700da0"),776А+5,Москва Октябрьская,Санкт-Петербург-Главн.,19:30:00,08092019,2Е,14,5,776А,235,5981.1,14,5981.1,14,5981.1,14,5981.1,14,5981.1,14,5981.1,14,5981.1,14,5981.1,14,5981.1,14,5981.1,14,5981.1,14,5981.1,14,5981.1,14,5981.1,14,5981.1,14,5858.799999999999,14,5858.799999999999,14,5858.799999999999,14,5858.799999999999,14,5456.9,14,5456.9,14,5456.9,14,5456.9,14,5456.9,14,5456.9,14,5456.9,14,5456.9,14,5456.9,14,5681.1,14,5681.1,14,5681.1,14,5681.1,14,5681.1,13,5611.6,13,5611.6,13,5819.6,11,5819.6,11,5819.6,11,5819.6,11,5819.6,11,5819.6,11,5819.6,11,5819.6,11,5819.6,11,5743.299999999999,11,5854.1,11,5854.1,11,5854.1,11,5854.1,11,5854.1,11,5854.1,11,6096.6,11,6096.6,11,6096.6,11,6096.6,11,6096.6,11,6096.6,11,6096.6,11,6096.6,11,6096.6,10,6672,10,6672,10,7136.1,10,7136.1,7,7136.1,,,,,,,,,,
ObjectId("5d04fef1e8e0939b92700da2"),776А+6,Москва Октябрьская,Санкт-Петербург-Главн.,19:30:00,08092019,2С,50,6,776А,235,3766.9800000000005,50,3766.9800000000005,50,3766.9800000000005,50,3766.9800000000005,50,3766.9800000000005,50,3766.9800000000005,50,3766.9800000000005,50,3766.9800000000005,50,3766.9800000000005,50,3766.9800000000005,50,3766.9800000000005,50,3766.9800000000005,49,3766.9800000000005,49,3766.9800000000005,48,3766.9800000000005,48,3643.0199999999995,48,3643.0199999999995,48,3643.0199999999995,48,3643.0199999999995,48,3237.7400000000002,48,3237.7400000000002,48,3237.7400000000002,48,3237.7400000000002,48,3237.7400000000002,48,3237.7400000000002,48,3237.7400000000002,48,3237.7400000000002,48,3237.7400000000002,48,3463.5800000000004,48,3463.5800000000004,48,3463.5800000000004,48,3463.5800000000004,48,3463.5800000000004,48,3393.9800000000005,48,3393.9800000000005,46,3603.38,44,3603.38,43,3603.38,43,3603.38,43,3603.38,43,3603.38,43,3603.38,41,3603.38,36,3603.38,36,3526.4199999999996,35,3638.78,33,3638.78,32,3638.78,32,3638.78,30,3638.78,28,3638.78,28,3883.5800000000004,27,3883.5800000000004,24,3883.5800000000004,22,3883.5800000000004,23,3883.5800000000004,22,3883.5800000000004,20,3883.5800000000004,20,3883.5800000000004,15,3919.4,13,4580.9,12,4580.9,,,,,,,,,,,,,,,,
